lat_long
"(47.44804561941431, -121.77518787958678)"
"(47.694897049999994, -122.27336602166235)"
"(47.32883315, -122.36119615)"
"(47.6738124, -122.32635321503827)"
"(47.406468399999994, -122.17685370251576)"
"(47.61576457142857, -122.3128874489796)"
"(47.48418185, -122.08409945)"
"(47.73594073154363, -122.30185329530201)"
"(47.6458509, -122.3536865600672)"
"(47.7667809, -122.1721009)"
"(47.333749999999995, -122.05657685863424)"
"(47.62920874632321, -122.12127206665556)"
"(47.36689805, -122.1630117)"
"(47.4715072, -122.32965205212419)"
"(47.508717250000004, -122.37666042240747)"
"(47.66806895, -122.16857148317685)"
"(47.7199149, -122.2005142)"
"(47.3539653, -122.3015004971032)"
"(47.73456274367154, -121.966898)"
"(47.560965474872624, -121.89803099342356)"
"(47.3347088, -122.32061817925228)"
"(47.3347088, -122.32061817925228)"
"(47.66626805, -122.35508251413304)"
"(47.6484669, -122.35944624999999)"
"(47.57425017280556, -122.2126526030165)"
"(47.4624727, -122.34618519371482)"
"(47.5774146, -122.30256999624321)"
"(47.593152599999996, -122.29395002367094)"
"(47.3358255, -122.26168277518681)"
"(47.55033722105087, -122.2319737105017)"
"(47.5023742, -122.1885295)"
"(47.347758, -122.27253755703546)"
"(47.605456399999994, -122.29812592565872)"
"(47.73328789835383, -122.23394765222172)"
"(47.6187658, -122.3045695)"
"(47.656200999999996, -122.3432351)"
"(47.76094, -122.097031)"
"(47.258379500000004, -122.21036671312217)"
"(47.77179395, -122.21162483621421)"
"(47.67332865, -122.16551374314776)"
"(47.54017027277232, -122.23649207500675)"
"(47.694738349999994, -122.32333200133792)"
"(47.65722435, -122.34496534938908)"
"(47.5815049700299, -121.969604036418)"
"(47.471729749999994, -122.12667911873696)"
"(47.5255218, -122.28702685257107)"
"(47.775614604615825, -122.32367252262522)"
"(47.56685587105059, -122.14699702441165)"
"(47.449962, -122.141502)"
"(47.588906, -122.38621299999998)"
"(47.36672325, -122.31114804562122)"
"(47.6266646, -122.32176774849803)"
"(47.7668282, -122.19518903288913)"
"(47.5103854, -122.3559508)"
"(47.5035802, -122.3716608)"
"(47.46803445, -122.32502167681571)"
"(47.53896597783564, -122.17421139787541)"
"(47.657023, -122.36122757142857)"
"(47.7052026, -122.3767733)"
"(47.49950425, -122.24533722266187)"
"(47.75042263518594, -122.05501077727793)"
"(47.75042263518594, -122.05501077727793)"
"(47.6992256, -122.1348611)"
"(47.76241743373494, -122.31735472690764)"
"(47.39027365, -122.05257790246716)"
"(47.62222399426934, -122.0193598653295)"
"(47.5801491, -122.29383007407162)"
"(47.34973875, -122.30605405216309)"
"(47.5264735, -122.3467445)"
"(47.5439761, -122.385338)"
"(47.59732747234326, -122.11671527589668)"
"(47.5873775, -122.3068959)"
"(47.692916749999995, -122.29554013306316)"
"(47.6918015, -122.3057101)"
"(47.59520145283019, -122.14520052830188)"
"(47.485402300000004, -122.29144569855335)"
"(47.41876105, -122.17766605587468)"
"(47.58080081632653, -122.21271044897959)"
"(47.53742592582588, -122.07293261981678)"
"(47.5432842, -122.3721013)"
"(47.66591745, -122.2770341823051)"
"(47.491922, -122.19015813890482)"
"(47.734208047766714, -122.08965801725803)"
"(47.7653705422133, -121.90102896311818)"
"(47.6255964, -122.201701)"
"(47.57137875, -122.38843520033615)"
"(47.40083735, -122.03042392690402)"
"(47.6376195, -122.3256162)"
"(47.3091625, -122.26167901637359)"
"(47.72383705, -122.21742514135212)"
"(47.6690421, -122.3762685)"
"(47.72389246184739, -122.30920964658634)"
"(47.524255272727274, -121.8291899090909)"
"(47.76886162990384, -122.098527)"
"(47.5053118, -122.25741286122567)"
"(47.4192061, -122.17713304806796)"
"(47.4545309, -122.186287025)"
"(47.560351590169056, -122.11822928487425)"
"(47.354837700000004, -122.00088525)"
"(47.354837700000004, -122.00088525)"
"(47.4516439, -122.16215978371629)"
"(47.740520000000004, -122.2518127754438)"
"(47.761964797866604, -122.3540518727032)"
"(47.720618099999996, -122.36467213386751)"
"(47.724289150000004, -122.36261934246032)"
"(47.7366853334267, -121.97679680911034)"
"(47.620888820214475, -122.13973588782635)"
"(47.599061199999994, -122.31276809697178)"
"(47.5378764, -122.38790222049695)"
"(47.678384050000005, -122.39956298209557)"
"(47.611973, -122.00668777777778)"
"(47.5483694, -122.3633397)"
"(47.664819, -122.3454338)"
"(47.529951999999994, -122.16741207573068)"
"(47.61181124832215, -122.28946118791946)"
"(47.455240700000004, -122.18689340689932)"
"(47.45955226267055, -122.4745926528591)"
"(47.6532175, -122.3507432)"
"(47.4739744, -122.3492231)"
"(47.68526625, -122.3616351084019)"
"(47.5024346, -122.15065977455183)"
"(47.389362335570475, -122.42523487248323)"
"(47.66514726174496, -122.34647272483221)"
"(47.66514726174496, -122.34647272483221)"
"(47.66514726174496, -122.34647272483221)"
"(47.6229446, -122.29847014972512)"
"(47.678369399999994, -122.30417092563938)"
"(47.57312088943831, -122.21341781593598)"
"(47.65165098102268, -122.1192358147902)"
"(47.57750020408163, -121.92565436734694)"
"(47.57750020408163, -121.92565436734694)"
"(47.64390811340206, -122.21734550515464)"
"(47.65078745, -122.37185915)"
"(47.65078745, -122.37185915)"
"(47.504406450000005, -122.16950721266781)"
"(47.3076484, -122.33139025013944)"
"(47.71666915, -122.28685934357634)"
"(47.3113515, -122.20939340033536)"
"(47.3113515, -122.20939340033536)"
"(47.53839130096165, -122.03287117293219)"
"(47.47010205, -122.35436152386237)"
"(47.501154650000004, -122.26984068132155)"
"(47.49324275, -122.30035874999999)"
"(47.51160675, -122.37640232287649)"
"(47.43560446666667, -122.1593328)"
"(47.63554005, -122.35248264113227)"
"(47.63554005, -122.35248264113227)"
"(47.54833, -122.28790900000001)"
"(47.669015, -122.36264618852641)"
"(47.57457695, -122.38314050454987)"
"(47.26719645, -122.30674574792812)"
"(47.4926823, -122.22436289999999)"
"(47.6574808, -122.3517126)"
"(47.448058755897335, -122.45622216456346)"
"(47.657134, -122.28039770000001)"
"(47.63641845, -122.3027414078125)"
"(47.308346799999995, -122.0302489700396)"
"(47.649014050000005, -122.40385378748985)"
"(47.715390150000005, -122.2292159194435)"
"(47.280157450000004, -122.31723785)"
"(47.674683349999995, -122.39442816525285)"
"(47.4965166, -122.31171387557126)"
"(47.67562255, -122.40056102471387)"
"(47.5256139, -122.360744)"
"(47.4153287, -122.2033724)"
"(47.5853161, -121.9775096)"
"(47.5853161, -121.9775096)"
"(47.562497, -122.382815)"
"(47.508963928571426, -122.37630520408163)"
"(47.64083236108035, -122.06195212394447)"
"(47.58093585, -122.39560153427755)"
"(47.762227424242425, -122.35085775757575)"
"(47.6047306, -122.1330164)"
"(47.6487027, -122.3888493)"
"(47.665976900000004, -122.37032990034837)"
"(47.6706151, -122.17425349100935)"
"(47.4948639, -122.12274435)"
"(47.725221250000004, -122.33349415947104)"
"(47.74460003451074, -121.97713209038598)"
"(47.3737085, -122.163594)"
"(47.674545, -122.383614)"
"(47.6726288, -122.2977420888958)"
"(47.49111976510067, -122.2694012818792)"
"(47.619296500000004, -122.32693807641766)"
"(47.619296500000004, -122.32693807641766)"
"(47.674472303030306, -122.38253457575757)"
"(47.67438965, -122.38330107430639)"
"(47.67438965, -122.38330107430639)"
"(47.674472303030306, -122.38253457575757)"
"(47.674407099999996, -122.3830642472779)"
"(47.674407099999996, -122.3830642472779)"
"(47.2901179, -122.27843262741354)"
"(47.4338833, -122.1947536)"
"(47.5827362, -122.3156603277944)"
"(47.225468, -121.98663418809643)"
"(47.225468, -121.98663418809643)"
"(47.27111515, -122.3372171)"
"(47.4560115, -122.27303900000001)"
"(47.68143535, -122.26776150170883)"
"(47.359519899999995, -122.18838113750986)"
"(47.518307555503824, -121.87544173694039)"
"(47.4493225, -122.12667542708333)"
"(47.55718183838384, -122.36304493939394)"
"(47.55718183838384, -122.36304493939394)"
"(47.5634272, -122.39652501953941)"
"(47.5823383877551, -122.01542261224489)"
"(47.51421155, -122.37281195243911)"
"(47.69665444691676, -122.27887025198787)"
"(47.66935432214765, -122.37106919463088)"
"(47.517272277032106, -121.87463456012817)"
"(47.68330505, -122.19801184407626)"
"(47.702284620879404, -122.02123677096533)"
"(47.33650165, -122.27661090000001)"
"(47.578807793289776, -122.39989377978586)"
"(47.38406445, -122.30512260200209)"
"(47.76616033333333, -122.27090581818182)"
"(47.71769555, -122.21888106487886)"
"(47.553909999999995, -122.289473)"
"(47.74117428571429, -122.29113985714285)"
"(47.60407214285714, -122.1217707755102)"
"(47.732350249999996, -122.23386977696975)"
"(47.67195285, -122.15160778446473)"
"(47.774733595959596, -122.29470880808081)"
"(47.6353991, -122.2804912342958)"
"(47.4818601, -122.34645959767442)"
"(47.3522387, -122.01272510382032)"
"(47.3522387, -122.01272510382032)"
"(47.681302849999994, -122.3235119)"
"(47.71601735, -122.30481356096735)"
"(47.52253115, -122.27528094980485)"
"(47.7741213557047, -122.30302446979866)"
"(47.6718408, -122.26761551938321)"
"(47.6655325, -122.3700055)"
"(47.66340205, -122.31928213890467)"
"(47.3790684, -122.17681724950143)"
"(47.531320528187244, -121.85376440416336)"
"(47.316164900000004, -122.18371192101147)"
"(47.71749785, -122.36189790523892)"
"(47.4015258, -122.19123483012689)"
"(47.6992256, -122.1348611)"
"(47.5087053, -122.25621114884706)"
"(47.74635919309844, -122.07538950129516)"
"(47.49479065, -122.2454508)"
"(47.7242922, -122.2228833398162)"
"(47.54879545, -122.30612997398998)"
"(47.66754537755102, -122.36141895918367)"
"(47.64657293172553, -122.11714272095855)"
"(47.573634000000006, -122.386761)"
"(47.573634000000006, -122.386761)"
"(47.573634000000006, -122.386761)"
"(47.3364281, -122.17512915)"
"(47.59185055471058, -122.11820328518712)"
"(47.686184850000004, -122.3966423727532)"
"(47.191691, -121.965203)"
"(47.41204905, -122.19743494809119)"
"(47.4042408, -122.19643652676194)"
"(47.41560605, -122.1670888701506)"
"(47.452175, -122.15945275)"
"(47.452175, -122.15945275)"
"(47.609002733244296, -122.11920003860938)"
"(47.45631535, -122.18259857342105)"
"(47.407576399999996, -122.16621624747248)"
"(47.5662571, -122.36252170071717)"
"(47.7193438, -122.1575278)"
"(47.70499475, -122.37109158356469)"
"(47.7179385, -122.3185251)"
"(47.4583644, -122.1683496)"
"(47.3873273, -122.22660129683098)"
"(47.739207981388425, -122.2852757769787)"
"(47.739207981388425, -122.2852757769787)"
"(47.65518125, -122.01969445)"
"(47.7003792244898, -122.10344624489795)"
"(47.6710907, -122.28771540930035)"
"(47.6757711, -122.38641917771375)"
"(47.6513651, -122.40865113954456)"
"(47.674144749999996, -122.383501125)"
"(47.67208675, -122.38344907380426)"
"(47.7700626, -122.2904836)"
"(47.31751285, -122.32967826207607)"
"(47.5562884, -122.28969843397446)"
"(47.3622173, -122.2722629732078)"
"(47.5491768, -122.39804575592751)"
"(47.6232681, -122.0397749)"
"(47.6232681, -122.0397749)"
"(47.4850219, -122.34677082258862)"
"(47.720525300000006, -122.37077849720012)"
"(47.5399544, -122.3905778)"
"(47.359457500000005, -122.02264584449671)"
"(47.552096199999994, -122.35399869665713)"
"(47.2928728, -122.34654525)"
"(47.71482315, -122.36057214454054)"
"(47.4949709, -122.23545667508168)"
"(47.38365095, -122.03609810037948)"
"(47.63045243434344, -122.20343515151515)"
"(47.578418850000006, -122.3970537596127)"
"(47.6922276, -122.3421424)"
"(47.41498385, -122.17542963985062)"
"(47.4486885, -122.2893972546729)"
"(47.333027799999996, -121.9185276)"
"(47.7153119, -122.21364624424054)"
"(47.475282832412816, -121.72492569854315)"
"(47.59881422564183, -122.17340608249597)"
"(47.59881422564183, -122.17340608249597)"
"(47.748773549999996, -122.23990069218817)"
"(47.4597445, -122.212425)"
"(47.367811599999996, -122.04103630648147)"
"(47.7487621097561, -122.34918412195121)"
"(47.65042536734694, -122.37436695918367)"
"(47.583421, -122.31362872411924)"
"(47.5636546, -122.29871274270869)"
"(47.4334164, -122.1951018)"
"(47.6025494, -122.3006875422787)"
"(47.333528, -122.05540178747144)"
"(47.554504800000004, -122.30960773631267)"
"(47.33459873457237, -122.50385415288224)"
"(47.70458843465236, -122.10074679820261)"
"(47.35269985, -122.15025909687122)"
"(47.29417875, -122.3784041)"
"(47.6510593, -122.36915925841309)"
"(47.7223859, -122.21858699808121)"
"(47.336633649999996, -122.10600050471237)"
"(47.67600675, -122.28109628462676)"
"(47.409022949999994, -122.31450402184842)"
"(47.7130621, -122.21647574780863)"
"(47.765907549999994, -122.20631550002341)"
"(47.491306038186934, -122.36618684582433)"
"(47.34474915, -122.09351114330349)"
"(47.34474915, -122.09351114330349)"
"(47.6343576, -122.363999)"
"(47.30289125, -122.33904325)"
"(47.67886095, -122.29715005)"
"(47.77312926506024, -122.30275680722892)"
"(47.705338464922455, -122.11866765433776)"
"(47.5568766, -122.2702562)"
"(47.5568766, -122.2702562)"
"(47.67485595, -122.37686874897025)"
"(47.50789115, -122.341306)"
"(47.3647502, -122.1832119)"
"(47.5402301, -122.369278)"
"(47.5016043, -122.36016765987216)"
"(47.72943305, -122.19385886724858)"
"(47.5276158, -122.1300226)"
"(47.31069305, -122.27678884313053)"
"(47.38946715, -122.17093685965625)"
"(47.47771388433188, -122.27832834861171)"
"(47.6937772, -122.167826112406)"
"(47.6737451, -122.26427255018254)"
"(47.7375391, -122.21151860699857)"
"(47.52267645, -122.37913269779304)"
"(47.734281819700605, -122.29800614890925)"
"(47.6579367, -122.3615257)"
"(47.6021337, -122.3107203)"
"(47.4312272, -122.17820124916852)"
"(47.64048125, -122.32437278375725)"
"(47.622487, -122.141615)"
"(47.189446000000004, -122.01121349817518)"
"(47.6206843, -122.2988218)"
"(47.62957575, -122.35374382637434)"
"(47.62836835494626, -122.21488811159902)"
"(47.6948249, -122.1795405)"
"(47.566722191481546, -122.03322402792001)"
"(47.35421975, -122.29138624926469)"
"(47.6684342, -122.37032899675702)"
"(47.6460389, -122.3919078)"
"(47.488132, -122.19897850000001)"
"(47.3626497, -122.27534124779146)"
"(47.7240848, -122.163384679708)"
"(47.61399021460759, -122.05962156234753)"
"(47.38715210264461, -122.27970092604221)"
"(47.33262325, -122.3078133658026)"
"(47.6965922, -122.32754897888425)"
"(47.454189409462494, -122.50236879030147)"
"(47.5963601, -122.1473917)"
"(47.646639118376186, -121.90456136154909)"
"(47.497384095477386, -122.27817292964825)"
"(47.6758884, -122.383499)"
"(47.53780395792682, -122.07330666491362)"
"(47.21276, -122.002553)"
"(47.64222089718936, -122.10470605027102)"
"(47.565358, -122.368343)"
"(47.58263409360789, -122.19315774353005)"
"(47.67809774496644, -122.37629034228188)"
"(47.52896945, -122.38292006147307)"
"(47.490301708549005, -121.76113855281574)"
"(47.550854, -122.07818400000001)"
"(47.769792230769234, -122.37179869230769)"
"(47.7096097, -122.23018496811775)"
"(47.215571, -122.028876)"
"(47.215571, -122.028876)"
"(47.728292350000004, -122.22182313419526)"
"(47.571509000000006, -122.188148)"
"(47.70036277551021, -122.10230118367346)"
"(47.6494545, -122.38363)"
"(47.75197139597316, -122.32521477852349)"
"(47.56332033333334, -122.00405324242423)"
"(47.76110698571082, -122.02417381599398)"
"(47.68640815, -122.18683341538463)"
"(47.55071889772035, -122.17420190309754)"
"(47.53579570095145, -121.75300469023391)"
"(47.5450692, -122.2708894449775)"
"(47.5450692, -122.2708894449775)"
"(47.5450828, -122.27058364999999)"
"(47.5450828, -122.27058364999999)"
"(47.76839425842697, -122.28942564044944)"
"(47.4959934, -122.3370792)"
"(47.53521306584361, -121.74100880348855)"
"(47.35899955, -122.04896858905275)"
"(47.6209863, -122.113761)"
"(47.3072163, -122.0354604)"
"(47.6965768, -122.32584672208671)"
"(47.50657825, -122.35941057821637)"
"(47.659634499999996, -122.33587105000001)"
"(47.5864668, -122.169389)"
"(47.74180509236948, -122.32258569477912)"
"(47.74180509236948, -122.32258569477912)"
"(47.335191550000005, -122.11378068566685)"
"(47.6817643, -122.03880154999999)"
"(47.618665484848485, -122.21720418181818)"
"(47.61309508163265, -122.28833075510204)"
"(47.77055418367347, -122.16425808163265)"
"(47.70458775070442, -122.10073735972107)"
"(47.4681597, -122.1087383559277)"
"(47.62907846938775, -122.32114644897959)"
"(47.713281699999996, -122.3081450430004)"
"(47.6727238, -122.0633326)"
"(47.675812750000006, -122.37256475442041)"
"(47.5528677, -122.1950987)"
"(47.7119354, -122.2009175)"
"(47.682351049999994, -122.36804039569971)"
"(47.3424518, -122.27342336466889)"
"(47.4779902, -122.21233753618577)"
"(47.356549900000005, -122.09902936128685)"
"(47.7014664, -122.3614703)"
"(47.498949499999995, -122.16989779600716)"
"(47.6471643, -122.38569566271576)"
"(47.64494390909091, -122.37468024242425)"
"(47.516342550000005, -122.26344190827155)"
"(47.33907845, -122.27891075918131)"
"(47.662096149999996, -122.27496208998619)"
"(47.65814455, -122.19791263836163)"
"(47.770543849999996, -122.25676008959202)"
"(47.73538162222222, -122.35071881481481)"
"(47.377187750000004, -122.28948403412974)"
"(47.6155195, -122.1722687)"
"(47.6685899, -122.0109241)"
"(47.5510128, -122.28180775397885)"
"(47.54135335, -122.18801487202867)"
"(47.691155699999996, -122.27877033018322)"
"(47.64136148962364, -122.15468394663587)"
"(47.7238622, -122.1690800060161)"
"(47.58539269488435, -122.19532837783449)"
"(47.343622515151516, -122.18616503030303)"
"(47.27765505, -122.22485439948386)"
"(47.4633985, -122.15343887702703)"
"(47.547235728687724, -122.18892808860171)"
"(47.6169248, -122.3005298971292)"
"(47.33962245, -122.17906236439595)"
"(47.671488, -122.3895593)"
"(47.259309650000006, -122.19948213306697)"
"(47.45265985, -122.35563188014952)"
"(47.70828275, -122.35729459558209)"
"(47.320459299999996, -122.32994937279892)"
"(47.320459299999996, -122.32994937279892)"
"(47.4207282, -122.32279039306508)"
"(47.55983611111111, -122.04010477777777)"
"(47.526336400000005, -122.36089645000001)"
"(47.733945584460294, -122.05126056620942)"
"(47.60308781818181, -122.12105981818182)"
"(47.4012628, -122.19307596417354)"
"(47.534132805697695, -122.1717801348145)"
"(47.54721515, -122.2988026508645)"
"(47.50858565, -122.34506762816028)"
"(47.50858565, -122.34506762816028)"
"(47.354630900000004, -122.05645099955325)"
"(47.42548705, -122.1556780819794)"
"(47.194786, -122.00257450000001)"
"(47.61217618338012, -122.1762254717095)"
"(47.76629973374009, -122.31753757606904)"
"(47.519696100000004, -122.3853164982863)"
